Date,SKU,Product Name,City,Sales
2025-01-13,P003,Park Range Pet Shampoo,Aurangabad,15
2025-01-13,P004,Old Mint Pet Shampoos,Aurangabad,42
2025-01-13,P005,Reflective Dog RainCoat,Aurangabad,50
2025-01-13,G001,Crafting Chandlar,Aurangabad,27
2025-01-13,G002,Desi Kurti,Aurangabad,54
2025-01-13,G003,Family Cake and Card Combo,Aurangabad,34
2025-01-13,G004,Exact Flower Vase,Aurangabad,59
2025-01-13,G005,Friends Dinner Set,Aurangabad,27
2025-01-14,F001,Prateek England,Aurangabad,0
2025-01-14,F002,Lucy Phillepe,Aurangabad,28
2025-01-14,F003,Badlands,Aurangabad,17
2025-01-14,F004,Allen Dolly,Aurangabad,6
2025-01-14,F005,Bucchi,Aurangabad,1
2025-01-14,M001,Jhaomi,Aurangabad,14
2025-01-14,M002,Samson,Aurangabad,19
2025-01-14,M003,Mokia,Aurangabad,21
2025-01-14,M004,Hotorola,Aurangabad,12
2025-01-14,M005,2plus,Aurangabad,30
2025-01-14,B001,Harry putar,Aurangabad,37
2025-01-14,B002,4 states,Aurangabad,18
2025-01-14,B003,Shaktiman Returns,Aurangabad,49
2025-01-14,B004,Goli's Travel,Aurangabad,40
2025-01-14,B005,Story of Your Life,Aurangabad,13
2025-01-14,V001,Prince of Dholakpur,Aurangabad,6
2025-01-14,V002,Nario,Aurangabad,9
2025-01-14,V003,Pacman,Aurangabad,3
2025-01-14,V004,LTA Wise City,Aurangabad,10
2025-01-14,V005,HIFA 2023,Aurangabad,9
2025-01-14,S001,Abibas Football,Aurangabad,4
2025-01-14,S002,Rural Terrain Cycles,Aurangabad,7
2025-01-14,S003,Monex Badminton Rackets,Aurangabad,0
2025-01-14,S004,Yoga Mattress,Aurangabad,16
2025-01-14,S005,Rocky Gym Set,Aurangabad,11
2025-01-14,ME001,Pyllum Trimmers,Aurangabad,4
2025-01-14,ME002,Softcare Electric Toothbrush,Aurangabad,2
2025-01-14,ME003,Leg Messager,Aurangabad,10
2025-01-14,ME004,NoFat Weighing Scale,Aurangabad,13
2025-01-14,ME005,Screw Activity Watch,Aurangabad,23
2025-01-14,K001,SureIt Purifier,Aurangabad,25
2025-01-14,K002,Parrot Induction Stove,Aurangabad,11
2025-01-14,K003,Jalepenoware Tiffin,Aurangabad,30
2025-01-14,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,32
2025-01-14,K005,Mr.Clean Dishwasher,Aurangabad,22
2025-01-14,H001,Blessing Atta 10kg pack,Aurangabad,21
2025-01-14,H002,Amazing CornFlakes,Aurangabad,39
2025-01-14,H003,Tata Yellow Label,Aurangabad,24
2025-01-14,H004,Descafe Gold Blend coffee,Aurangabad,80
2025-01-14,H005,Handmade Basmati Rice,Aurangabad,41
2025-01-14,P001,Podigree Dog Food,Aurangabad,16
2025-01-14,P002,Matty Dog Bed,Aurangabad,9
2025-01-14,P003,Park Range Pet Shampoo,Aurangabad,17
2025-01-14,P004,Old Mint Pet Shampoos,Aurangabad,59
2025-01-14,P005,Reflective Dog RainCoat,Aurangabad,6
2025-01-14,G001,Crafting Chandlar,Aurangabad,62
2025-01-14,G002,Desi Kurti,Aurangabad,46
2025-01-14,G003,Family Cake and Card Combo,Aurangabad,26
2025-01-14,G004,Exact Flower Vase,Aurangabad,26
2025-01-14,G005,Friends Dinner Set,Aurangabad,10
2025-01-15,F001,Prateek England,Aurangabad,7
2025-01-15,F002,Lucy Phillepe,Aurangabad,38
2025-01-15,F003,Badlands,Aurangabad,7
2025-01-15,F004,Allen Dolly,Aurangabad,3
2025-01-15,F005,Bucchi,Aurangabad,18
2025-01-15,M001,Jhaomi,Aurangabad,5
2025-01-15,M002,Samson,Aurangabad,4
2025-01-15,M003,Mokia,Aurangabad,8
2025-01-15,M004,Hotorola,Aurangabad,4
2025-01-15,M005,2plus,Aurangabad,25
2025-01-15,B001,Harry putar,Aurangabad,21
2025-01-15,B002,4 states,Aurangabad,9
2025-01-15,B003,Shaktiman Returns,Aurangabad,19
2025-01-15,B004,Goli's Travel,Aurangabad,30
2025-01-15,B005,Story of Your Life,Aurangabad,31
2025-01-15,V001,Prince of Dholakpur,Aurangabad,14
2025-01-15,V002,Nario,Aurangabad,10
2025-01-15,V003,Pacman,Aurangabad,33
2025-01-15,V004,LTA Wise City,Aurangabad,25
2025-01-15,V005,HIFA 2023,Aurangabad,23
2025-01-15,S001,Abibas Football,Aurangabad,2
2025-01-15,S002,Rural Terrain Cycles,Aurangabad,19
2025-01-15,S003,Monex Badminton Rackets,Aurangabad,26
2025-01-15,S004,Yoga Mattress,Aurangabad,14
2025-01-15,S005,Rocky Gym Set,Aurangabad,2
2025-01-15,ME001,Pyllum Trimmers,Aurangabad,17
2025-01-15,ME002,Softcare Electric Toothbrush,Aurangabad,12
2025-01-15,ME003,Leg Messager,Aurangabad,4
2025-01-15,ME004,NoFat Weighing Scale,Aurangabad,11
2025-01-15,ME005,Screw Activity Watch,Aurangabad,3
2025-01-15,K001,SureIt Purifier,Aurangabad,14
2025-01-15,K002,Parrot Induction Stove,Aurangabad,14
2025-01-15,K003,Jalepenoware Tiffin,Aurangabad,22
2025-01-15,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,2
2025-01-15,K005,Mr.Clean Dishwasher,Aurangabad,18
2025-01-15,H001,Blessing Atta 10kg pack,Aurangabad,29
2025-01-15,H002,Amazing CornFlakes,Aurangabad,49
2025-01-15,H003,Tata Yellow Label,Aurangabad,58
2025-01-15,H004,Descafe Gold Blend coffee,Aurangabad,3
2025-01-15,H005,Handmade Basmati Rice,Aurangabad,76
2025-01-15,P001,Podigree Dog Food,Aurangabad,5
2025-01-15,P002,Matty Dog Bed,Aurangabad,9
2025-01-15,P003,Park Range Pet Shampoo,Aurangabad,20
2025-01-15,P004,Old Mint Pet Shampoos,Aurangabad,22
2025-01-15,P005,Reflective Dog RainCoat,Aurangabad,0
2025-01-15,G001,Crafting Chandlar,Aurangabad,2
2025-01-15,G002,Desi Kurti,Aurangabad,53
2025-01-15,G003,Family Cake and Card Combo,Aurangabad,35
2025-01-15,G004,Exact Flower Vase,Aurangabad,26
2025-01-15,G005,Friends Dinner Set,Aurangabad,43
2025-01-16,F001,Prateek England,Aurangabad,10
2025-01-16,F002,Lucy Phillepe,Aurangabad,10
2025-01-16,F003,Badlands,Aurangabad,7
2025-01-16,F004,Allen Dolly,Aurangabad,13
2025-01-16,F005,Bucchi,Aurangabad,8
2025-01-16,M001,Jhaomi,Aurangabad,14
2025-01-16,M002,Samson,Aurangabad,33
2025-01-16,M003,Mokia,Aurangabad,18
2025-01-16,M004,Hotorola,Aurangabad,4
2025-01-16,M005,2plus,Aurangabad,13
2025-01-16,B001,Harry putar,Aurangabad,14
2025-01-16,B002,4 states,Aurangabad,42
2025-01-16,B003,Shaktiman Returns,Aurangabad,43
2025-01-16,B004,Goli's Travel,Aurangabad,20
2025-01-16,B005,Story of Your Life,Aurangabad,19
2025-01-16,V001,Prince of Dholakpur,Aurangabad,54
2025-01-16,V002,Nario,Aurangabad,1
2025-01-16,V003,Pacman,Aurangabad,3
2025-01-16,V004,LTA Wise City,Aurangabad,24
2025-01-16,V005,HIFA 2023,Aurangabad,61
2025-01-16,S001,Abibas Football,Aurangabad,29
2025-01-16,S002,Rural Terrain Cycles,Aurangabad,12
2025-01-16,S003,Monex Badminton Rackets,Aurangabad,13
2025-01-16,S004,Yoga Mattress,Aurangabad,17
2025-01-16,S005,Rocky Gym Set,Aurangabad,6
2025-01-16,ME001,Pyllum Trimmers,Aurangabad,5
2025-01-16,ME002,Softcare Electric Toothbrush,Aurangabad,14
2025-01-16,ME003,Leg Messager,Aurangabad,0
2025-01-16,ME004,NoFat Weighing Scale,Aurangabad,21
2025-01-16,ME005,Screw Activity Watch,Aurangabad,7
2025-01-16,K001,SureIt Purifier,Aurangabad,12
2025-01-16,K002,Parrot Induction Stove,Aurangabad,25
2025-01-16,K003,Jalepenoware Tiffin,Aurangabad,32
2025-01-16,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,9
2025-01-16,K005,Mr.Clean Dishwasher,Aurangabad,14
2025-01-16,H001,Blessing Atta 10kg pack,Aurangabad,12
2025-01-16,H002,Amazing CornFlakes,Aurangabad,87
2025-01-16,H003,Tata Yellow Label,Aurangabad,58
2025-01-16,H004,Descafe Gold Blend coffee,Aurangabad,41
2025-01-16,H005,Handmade Basmati Rice,Aurangabad,13
2025-01-16,P001,Podigree Dog Food,Aurangabad,34
2025-01-16,P002,Matty Dog Bed,Aurangabad,9
2025-01-16,P003,Park Range Pet Shampoo,Aurangabad,18
2025-01-16,P004,Old Mint Pet Shampoos,Aurangabad,2
2025-01-16,P005,Reflective Dog RainCoat,Aurangabad,31
2025-01-16,G001,Crafting Chandlar,Aurangabad,46
2025-01-16,G002,Desi Kurti,Aurangabad,49
2025-01-16,G003,Family Cake and Card Combo,Aurangabad,19
2025-01-16,G004,Exact Flower Vase,Aurangabad,42
2025-01-16,G005,Friends Dinner Set,Aurangabad,31
2025-01-17,F001,Prateek England,Aurangabad,15
2025-01-17,F002,Lucy Phillepe,Aurangabad,0
2025-01-17,F003,Badlands,Aurangabad,5
2025-01-17,F004,Allen Dolly,Aurangabad,23
2025-01-17,F005,Bucchi,Aurangabad,9
2025-01-17,M001,Jhaomi,Aurangabad,0
2025-01-17,M002,Samson,Aurangabad,1
2025-01-17,M003,Mokia,Aurangabad,7
2025-01-17,M004,Hotorola,Aurangabad,4
2025-01-17,M005,2plus,Aurangabad,25
2025-01-17,B001,Harry putar,Aurangabad,42
2025-01-17,B002,4 states,Aurangabad,4
2025-01-17,B003,Shaktiman Returns,Aurangabad,34
2025-01-17,B004,Goli's Travel,Aurangabad,41
2025-01-17,B005,Story of Your Life,Aurangabad,8
2025-01-17,V001,Prince of Dholakpur,Aurangabad,12
2025-01-17,V002,Nario,Aurangabad,7
2025-01-17,V003,Pacman,Aurangabad,12
2025-01-17,V004,LTA Wise City,Aurangabad,40
2025-01-17,V005,HIFA 2023,Aurangabad,32
2025-01-17,S001,Abibas Football,Aurangabad,39
2025-01-17,S002,Rural Terrain Cycles,Aurangabad,18
2025-01-17,S003,Monex Badminton Rackets,Aurangabad,0
2025-01-17,S004,Yoga Mattress,Aurangabad,5
2025-01-17,S005,Rocky Gym Set,Aurangabad,0
2025-01-17,ME001,Pyllum Trimmers,Aurangabad,16
2025-01-17,ME002,Softcare Electric Toothbrush,Aurangabad,0
2025-01-17,ME003,Leg Messager,Aurangabad,1
2025-01-17,ME004,NoFat Weighing Scale,Aurangabad,8
2025-01-17,ME005,Screw Activity Watch,Aurangabad,13
2025-01-17,K001,SureIt Purifier,Aurangabad,22
2025-01-17,K002,Parrot Induction Stove,Aurangabad,12
2025-01-17,K003,Jalepenoware Tiffin,Aurangabad,20
2025-01-17,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,8
2025-01-17,K005,Mr.Clean Dishwasher,Aurangabad,5
2025-01-17,H001,Blessing Atta 10kg pack,Aurangabad,94
2025-01-17,H002,Amazing CornFlakes,Aurangabad,63
2025-01-17,H003,Tata Yellow Label,Aurangabad,4
2025-01-17,H004,Descafe Gold Blend coffee,Aurangabad,16
2025-01-17,H005,Handmade Basmati Rice,Aurangabad,166
2025-01-17,P001,Podigree Dog Food,Aurangabad,20
2025-01-17,P002,Matty Dog Bed,Aurangabad,9
2025-01-17,P003,Park Range Pet Shampoo,Aurangabad,52
2025-01-17,P004,Old Mint Pet Shampoos,Aurangabad,5
2025-01-17,P005,Reflective Dog RainCoat,Aurangabad,20
2025-01-17,G001,Crafting Chandlar,Aurangabad,48
2025-01-17,G002,Desi Kurti,Aurangabad,18
2025-01-17,G003,Family Cake and Card Combo,Aurangabad,16
2025-01-17,G004,Exact Flower Vase,Aurangabad,56
2025-01-17,G005,Friends Dinner Set,Aurangabad,65
2025-01-18,F001,Prateek England,Aurangabad,29
2025-01-18,F002,Lucy Phillepe,Aurangabad,16
2025-01-18,F003,Badlands,Aurangabad,2
2025-01-18,F004,Allen Dolly,Aurangabad,5
2025-01-18,F005,Bucchi,Aurangabad,7
2025-01-18,M001,Jhaomi,Aurangabad,15
2025-01-18,M002,Samson,Aurangabad,10
2025-01-18,M003,Mokia,Aurangabad,5
2025-01-18,M004,Hotorola,Aurangabad,16
2025-01-18,M005,2plus,Aurangabad,11
2025-01-18,B001,Harry putar,Aurangabad,15
2025-01-18,B002,4 states,Aurangabad,29
2025-01-18,B003,Shaktiman Returns,Aurangabad,40
2025-01-18,B004,Goli's Travel,Aurangabad,41
2025-01-18,B005,Story of Your Life,Aurangabad,9
2025-01-18,V001,Prince of Dholakpur,Aurangabad,2
2025-01-18,V002,Nario,Aurangabad,1
2025-01-18,V003,Pacman,Aurangabad,56
2025-01-18,V004,LTA Wise City,Aurangabad,31
2025-01-18,V005,HIFA 2023,Aurangabad,27
2025-01-18,S001,Abibas Football,Aurangabad,42
2025-01-18,S002,Rural Terrain Cycles,Aurangabad,12
2025-01-18,S003,Monex Badminton Rackets,Aurangabad,19
2025-01-18,S004,Yoga Mattress,Aurangabad,13
2025-01-18,S005,Rocky Gym Set,Aurangabad,15
2025-01-18,ME001,Pyllum Trimmers,Aurangabad,5
2025-01-18,ME002,Softcare Electric Toothbrush,Aurangabad,1
2025-01-18,ME003,Leg Messager,Aurangabad,10
2025-01-18,ME004,NoFat Weighing Scale,Aurangabad,1
2025-01-18,ME005,Screw Activity Watch,Aurangabad,4
2025-01-18,K001,SureIt Purifier,Aurangabad,9
2025-01-18,K002,Parrot Induction Stove,Aurangabad,23
2025-01-18,K003,Jalepenoware Tiffin,Aurangabad,4
2025-01-18,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,1
2025-01-18,K005,Mr.Clean Dishwasher,Aurangabad,27
2025-01-18,H001,Blessing Atta 10kg pack,Aurangabad,71
2025-01-18,H002,Amazing CornFlakes,Aurangabad,71
2025-01-18,H003,Tata Yellow Label,Aurangabad,25
2025-01-18,H004,Descafe Gold Blend coffee,Aurangabad,112
2025-01-18,H005,Handmade Basmati Rice,Aurangabad,87
2025-01-18,P001,Podigree Dog Food,Aurangabad,7
2025-01-18,P002,Matty Dog Bed,Aurangabad,51
2025-01-18,P003,Park Range Pet Shampoo,Aurangabad,65
2025-01-18,P004,Old Mint Pet Shampoos,Aurangabad,33
2025-01-18,P005,Reflective Dog RainCoat,Aurangabad,22
2025-01-18,G001,Crafting Chandlar,Aurangabad,62
2025-01-18,G002,Desi Kurti,Aurangabad,38
2025-01-18,G003,Family Cake and Card Combo,Aurangabad,29
2025-01-18,G004,Exact Flower Vase,Aurangabad,19
2025-01-18,G005,Friends Dinner Set,Aurangabad,4
2025-01-19,F001,Prateek England,Aurangabad,14
2025-01-19,F002,Lucy Phillepe,Aurangabad,23
2025-01-19,F003,Badlands,Aurangabad,3
2025-01-19,F004,Allen Dolly,Aurangabad,7
2025-01-19,F005,Bucchi,Aurangabad,34
2025-01-19,M001,Jhaomi,Aurangabad,22
2025-01-19,M002,Samson,Aurangabad,35
2025-01-19,M003,Mokia,Aurangabad,14
2025-01-19,M004,Hotorola,Aurangabad,18
2025-01-19,M005,2plus,Aurangabad,20
2025-01-19,B001,Harry putar,Aurangabad,18
2025-01-19,B002,4 states,Aurangabad,30
2025-01-19,B003,Shaktiman Returns,Aurangabad,9
2025-01-19,B004,Goli's Travel,Aurangabad,2
2025-01-19,B005,Story of Your Life,Aurangabad,13
2025-01-19,V001,Prince of Dholakpur,Aurangabad,6
2025-01-19,V002,Nario,Aurangabad,76
2025-01-19,V003,Pacman,Aurangabad,16
2025-01-19,V004,LTA Wise City,Aurangabad,38
2025-01-19,V005,HIFA 2023,Aurangabad,55
2025-01-19,S001,Abibas Football,Aurangabad,37
2025-01-19,S002,Rural Terrain Cycles,Aurangabad,2
2025-01-19,S003,Monex Badminton Rackets,Aurangabad,0
2025-01-19,S004,Yoga Mattress,Aurangabad,38
2025-01-19,S005,Rocky Gym Set,Aurangabad,2
2025-01-19,ME001,Pyllum Trimmers,Aurangabad,2
2025-01-19,ME002,Softcare Electric Toothbrush,Aurangabad,24
2025-01-19,ME003,Leg Messager,Aurangabad,3
2025-01-19,ME004,NoFat Weighing Scale,Aurangabad,19
2025-01-19,ME005,Screw Activity Watch,Aurangabad,13
2025-01-19,K001,SureIt Purifier,Aurangabad,5
2025-01-19,K002,Parrot Induction Stove,Aurangabad,33
2025-01-19,K003,Jalepenoware Tiffin,Aurangabad,26
2025-01-19,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,19
2025-01-19,K005,Mr.Clean Dishwasher,Aurangabad,21
2025-01-19,H001,Blessing Atta 10kg pack,Aurangabad,11
2025-01-19,H002,Amazing CornFlakes,Aurangabad,69
2025-01-19,H003,Tata Yellow Label,Aurangabad,37
2025-01-19,H004,Descafe Gold Blend coffee,Aurangabad,126
2025-01-19,H005,Handmade Basmati Rice,Aurangabad,78
2025-01-19,P001,Podigree Dog Food,Aurangabad,2
2025-01-19,P002,Matty Dog Bed,Aurangabad,14
2025-01-19,P003,Park Range Pet Shampoo,Aurangabad,6
2025-01-19,P004,Old Mint Pet Shampoos,Aurangabad,16
2025-01-19,P005,Reflective Dog RainCoat,Aurangabad,20
2025-01-19,G001,Crafting Chandlar,Aurangabad,7
2025-01-19,G002,Desi Kurti,Aurangabad,57
2025-01-19,G003,Family Cake and Card Combo,Aurangabad,27
2025-01-19,G004,Exact Flower Vase,Aurangabad,6
2025-01-19,G005,Friends Dinner Set,Aurangabad,22
2025-01-20,F001,Prateek England,Aurangabad,3
2025-01-20,F002,Lucy Phillepe,Aurangabad,23
2025-01-20,F003,Badlands,Aurangabad,3
2025-01-20,F004,Allen Dolly,Aurangabad,43
2025-01-20,F005,Bucchi,Aurangabad,19
2025-01-20,M001,Jhaomi,Aurangabad,6
2025-01-20,M002,Samson,Aurangabad,41
2025-01-20,M003,Mokia,Aurangabad,9
2025-01-20,M004,Hotorola,Aurangabad,13
2025-01-20,M005,2plus,Aurangabad,9
2025-01-20,B001,Harry putar,Aurangabad,45
2025-01-20,B002,4 states,Aurangabad,6
2025-01-20,B003,Shaktiman Returns,Aurangabad,2
2025-01-20,B004,Goli's Travel,Aurangabad,2
2025-01-20,B005,Story of Your Life,Aurangabad,44
2025-01-20,V001,Prince of Dholakpur,Aurangabad,12
2025-01-20,V002,Nario,Aurangabad,58
2025-01-20,V003,Pacman,Aurangabad,11
2025-01-20,V004,LTA Wise City,Aurangabad,30
2025-01-20,V005,HIFA 2023,Aurangabad,37
2025-01-20,S001,Abibas Football,Aurangabad,17
2025-01-20,S002,Rural Terrain Cycles,Aurangabad,0
2025-01-20,S003,Monex Badminton Rackets,Aurangabad,13
2025-01-20,S004,Yoga Mattress,Aurangabad,50
2025-01-20,S005,Rocky Gym Set,Aurangabad,3
2025-01-20,ME001,Pyllum Trimmers,Aurangabad,25
2025-01-20,ME002,Softcare Electric Toothbrush,Aurangabad,18
2025-01-20,ME003,Leg Messager,Aurangabad,10
2025-01-20,ME004,NoFat Weighing Scale,Aurangabad,8
2025-01-20,ME005,Screw Activity Watch,Aurangabad,20
2025-01-20,K001,SureIt Purifier,Aurangabad,12
2025-01-20,K002,Parrot Induction Stove,Aurangabad,6
2025-01-20,K003,Jalepenoware Tiffin,Aurangabad,28
2025-01-20,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,15
2025-01-20,K005,Mr.Clean Dishwasher,Aurangabad,20
2025-01-20,H001,Blessing Atta 10kg pack,Aurangabad,136
2025-01-20,H002,Amazing CornFlakes,Aurangabad,136
2025-01-20,H003,Tata Yellow Label,Aurangabad,102
2025-01-20,H004,Descafe Gold Blend coffee,Aurangabad,8
2025-01-20,H005,Handmade Basmati Rice,Aurangabad,16
2025-01-20,P001,Podigree Dog Food,Aurangabad,26
2025-01-20,P002,Matty Dog Bed,Aurangabad,11
2025-01-20,P003,Park Range Pet Shampoo,Aurangabad,41
2025-01-20,P004,Old Mint Pet Shampoos,Aurangabad,0
2025-01-20,P005,Reflective Dog RainCoat,Aurangabad,8
2025-01-20,G001,Crafting Chandlar,Aurangabad,71
2025-01-20,G002,Desi Kurti,Aurangabad,31
2025-01-20,G003,Family Cake and Card Combo,Aurangabad,8
2025-01-20,G004,Exact Flower Vase,Aurangabad,53
2025-01-20,G005,Friends Dinner Set,Aurangabad,40
2025-01-21,F001,Prateek England,Aurangabad,8
2025-01-21,F002,Lucy Phillepe,Aurangabad,13
2025-01-21,F003,Badlands,Aurangabad,7
2025-01-21,F004,Allen Dolly,Aurangabad,7
2025-01-21,F005,Bucchi,Aurangabad,21
2025-01-21,M001,Jhaomi,Aurangabad,11
2025-01-21,M002,Samson,Aurangabad,12
2025-01-21,M003,Mokia,Aurangabad,28
2025-01-21,M004,Hotorola,Aurangabad,4
2025-01-21,M005,2plus,Aurangabad,17
2025-01-21,B001,Harry putar,Aurangabad,17
2025-01-21,B002,4 states,Aurangabad,12
2025-01-21,B003,Shaktiman Returns,Aurangabad,42
2025-01-21,B004,Goli's Travel,Aurangabad,20
2025-01-21,B005,Story of Your Life,Aurangabad,4
2025-01-21,V001,Prince of Dholakpur,Aurangabad,5
2025-01-21,V002,Nario,Aurangabad,10
2025-01-21,V003,Pacman,Aurangabad,5
2025-01-21,V004,LTA Wise City,Aurangabad,24
2025-01-21,V005,HIFA 2023,Aurangabad,29
2025-01-21,S001,Abibas Football,Aurangabad,8
2025-01-21,S002,Rural Terrain Cycles,Aurangabad,18
2025-01-21,S003,Monex Badminton Rackets,Aurangabad,6
2025-01-21,S004,Yoga Mattress,Aurangabad,2
2025-01-21,S005,Rocky Gym Set,Aurangabad,3
2025-01-21,ME001,Pyllum Trimmers,Aurangabad,7
2025-01-21,ME002,Softcare Electric Toothbrush,Aurangabad,12
2025-01-21,ME003,Leg Messager,Aurangabad,3
2025-01-21,ME004,NoFat Weighing Scale,Aurangabad,12
2025-01-21,ME005,Screw Activity Watch,Aurangabad,12
2025-01-21,K001,SureIt Purifier,Aurangabad,22
2025-01-21,K002,Parrot Induction Stove,Aurangabad,10
2025-01-21,K003,Jalepenoware Tiffin,Aurangabad,23
2025-01-21,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,22
2025-01-21,K005,Mr.Clean Dishwasher,Aurangabad,20
2025-01-21,H001,Blessing Atta 10kg pack,Aurangabad,28
2025-01-21,H002,Amazing CornFlakes,Aurangabad,145
2025-01-21,H003,Tata Yellow Label,Aurangabad,106
2025-01-21,H004,Descafe Gold Blend coffee,Aurangabad,25
2025-01-21,H005,Handmade Basmati Rice,Aurangabad,67
2025-01-21,P001,Podigree Dog Food,Aurangabad,35
2025-01-21,P002,Matty Dog Bed,Aurangabad,21
2025-01-21,P003,Park Range Pet Shampoo,Aurangabad,41
2025-01-21,P004,Old Mint Pet Shampoos,Aurangabad,7
2025-01-21,P005,Reflective Dog RainCoat,Aurangabad,38
2025-01-21,G001,Crafting Chandlar,Aurangabad,15
2025-01-21,G002,Desi Kurti,Aurangabad,58
2025-01-21,G003,Family Cake and Card Combo,Aurangabad,14
2025-01-21,G004,Exact Flower Vase,Aurangabad,2
2025-01-21,G005,Friends Dinner Set,Aurangabad,63
2025-01-22,F001,Prateek England,Aurangabad,3
2025-01-22,F002,Lucy Phillepe,Aurangabad,9
2025-01-22,F003,Badlands,Aurangabad,27
2025-01-22,F004,Allen Dolly,Aurangabad,14
2025-01-22,F005,Bucchi,Aurangabad,10
2025-01-22,M001,Jhaomi,Aurangabad,12
2025-01-22,M002,Samson,Aurangabad,2
2025-01-22,M003,Mokia,Aurangabad,10
2025-01-22,M004,Hotorola,Aurangabad,5
2025-01-22,M005,2plus,Aurangabad,2
2025-01-22,B001,Harry putar,Aurangabad,20
2025-01-22,B002,4 states,Aurangabad,36
2025-01-22,B003,Shaktiman Returns,Aurangabad,2
2025-01-22,B004,Goli's Travel,Aurangabad,26
2025-01-22,B005,Story of Your Life,Aurangabad,34
2025-01-22,V001,Prince of Dholakpur,Aurangabad,32
2025-01-22,V002,Nario,Aurangabad,5
2025-01-22,V003,Pacman,Aurangabad,5
2025-01-22,V004,LTA Wise City,Aurangabad,12
2025-01-22,V005,HIFA 2023,Aurangabad,44
2025-01-22,S001,Abibas Football,Aurangabad,5
2025-01-22,S002,Rural Terrain Cycles,Aurangabad,8
2025-01-22,S003,Monex Badminton Rackets,Aurangabad,46
2025-01-22,S004,Yoga Mattress,Aurangabad,13
2025-01-22,S005,Rocky Gym Set,Aurangabad,8
2025-01-22,ME001,Pyllum Trimmers,Aurangabad,3
2025-01-22,ME002,Softcare Electric Toothbrush,Aurangabad,7
2025-01-22,ME003,Leg Messager,Aurangabad,18
2025-01-22,ME004,NoFat Weighing Scale,Aurangabad,7
2025-01-22,ME005,Screw Activity Watch,Aurangabad,12
2025-01-22,K001,SureIt Purifier,Aurangabad,18
2025-01-22,K002,Parrot Induction Stove,Aurangabad,23
2025-01-22,K003,Jalepenoware Tiffin,Aurangabad,9
2025-01-22,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,24
2025-01-22,K005,Mr.Clean Dishwasher,Aurangabad,3
2025-01-22,H001,Blessing Atta 10kg pack,Aurangabad,24
2025-01-22,H002,Amazing CornFlakes,Aurangabad,48
2025-01-22,H003,Tata Yellow Label,Aurangabad,76
2025-01-22,H004,Descafe Gold Blend coffee,Aurangabad,132
2025-01-22,H005,Handmade Basmati Rice,Aurangabad,27
2025-01-22,P001,Podigree Dog Food,Aurangabad,3
2025-01-22,P002,Matty Dog Bed,Aurangabad,15
2025-01-22,P003,Park Range Pet Shampoo,Aurangabad,27
2025-01-22,P004,Old Mint Pet Shampoos,Aurangabad,50
2025-01-22,P005,Reflective Dog RainCoat,Aurangabad,15
2025-01-22,G001,Crafting Chandlar,Aurangabad,60
2025-01-22,G002,Desi Kurti,Aurangabad,29
2025-01-22,G003,Family Cake and Card Combo,Aurangabad,16
2025-01-22,G004,Exact Flower Vase,Aurangabad,41
2025-01-22,G005,Friends Dinner Set,Aurangabad,38
2025-01-23,F001,Prateek England,Aurangabad,21
2025-01-23,F002,Lucy Phillepe,Aurangabad,6
2025-01-23,F003,Badlands,Aurangabad,2
2025-01-23,F004,Allen Dolly,Aurangabad,2
2025-01-23,F005,Bucchi,Aurangabad,3
2025-01-23,M001,Jhaomi,Aurangabad,3
2025-01-23,M002,Samson,Aurangabad,8
2025-01-23,M003,Mokia,Aurangabad,28
2025-01-23,M004,Hotorola,Aurangabad,1
2025-01-23,M005,2plus,Aurangabad,32
2025-01-23,B001,Harry putar,Aurangabad,6
2025-01-23,B002,4 states,Aurangabad,38
2025-01-23,B003,Shaktiman Returns,Aurangabad,5
2025-01-23,B004,Goli's Travel,Aurangabad,1
2025-01-23,B005,Story of Your Life,Aurangabad,4
2025-01-23,V001,Prince of Dholakpur,Aurangabad,14
2025-01-23,V002,Nario,Aurangabad,65
2025-01-23,V003,Pacman,Aurangabad,20
2025-01-23,V004,LTA Wise City,Aurangabad,58
2025-01-23,V005,HIFA 2023,Aurangabad,50
2025-01-23,S001,Abibas Football,Aurangabad,8
2025-01-23,S002,Rural Terrain Cycles,Aurangabad,6
2025-01-23,S003,Monex Badminton Rackets,Aurangabad,64
2025-01-23,S004,Yoga Mattress,Aurangabad,12
2025-01-23,S005,Rocky Gym Set,Aurangabad,5
2025-01-23,ME001,Pyllum Trimmers,Aurangabad,5
2025-01-23,ME002,Softcare Electric Toothbrush,Aurangabad,29
2025-01-23,ME003,Leg Messager,Aurangabad,2
