,Date,SKU,Product Name,City,Sales,Description,Category,Price
4975,2025-01-07,ME001,Pyllum Trimmers,Aurangabad,11,Pyllum Trimmers,Medicines/Healthcare,1740
4976,2025-01-07,ME002,Softcare Electric Toothbrush,Aurangabad,3,Softcare Electric Toothbrush,Medicines/Healthcare,1680
4977,2025-01-07,ME003,Leg Messager,Aurangabad,9,Leg Messager,Medicines/Healthcare,20900
4978,2025-01-07,ME004,NoFat Weighing Scale,Aurangabad,19,NoFat Weighing Scale,Medicines/Healthcare,747
4979,2025-01-07,ME005,Screw Activity Watch,Aurangabad,23,Screw Activity Watch,Medicines/Healthcare,1302
4980,2025-01-07,K001,SureIt Purifier,Aurangabad,5,SureIt Purifier,Kitchen ,4200
4981,2025-01-07,K002,Parrot Induction Stove,Aurangabad,25,Parrot Induction Stove,Kitchen ,2415
4982,2025-01-07,K003,Jalepenoware Tiffin,Aurangabad,1,Jalepenoware Tiffin,Kitchen ,424
4983,2025-01-07,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,19,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
4984,2025-01-07,K005,Mr.Clean Dishwasher,Aurangabad,26,Mr.Clean Dishwasher,Kitchen ,16140
4985,2025-01-07,H001,Blessing Atta 10kg pack,Aurangabad,76,Blessing Atta 10kg pack,Household  ,459
4986,2025-01-07,H002,Amazing CornFlakes,Aurangabad,119,Amazing CornFlakes,Household  ,178
4987,2025-01-07,H003,Tata Yellow Label,Aurangabad,118,Tata Yellow Label,Household  ,677
4988,2025-01-07,H004,Descafe Gold Blend coffee,Aurangabad,69,Descafe Gold Blend coffee,Household  ,516
4989,2025-01-07,H005,Handmade Basmati Rice,Aurangabad,67,Handmade Basmati Rice,Household  ,664
4990,2025-01-07,P001,Podigree Dog Food,Aurangabad,3,Podigree Dog Food,Pet Supplies,1498
4991,2025-01-07,P002,Matty Dog Bed,Aurangabad,2,Matty Dog Bed,Pet Supplies,5950
4992,2025-01-07,P003,Park Range Pet Shampoo,Aurangabad,38,Park Range Pet Shampoo,Pet Supplies,1196
4993,2025-01-07,P004,Old Mint Pet Shampoos,Aurangabad,16,Old Mint Pet Shampoos,Pet Supplies,1140
4994,2025-01-07,P005,Reflective Dog RainCoat,Aurangabad,23,Reflective Dog RainCoat,Pet Supplies,2688
4995,2025-01-07,G001,Crafting Chandlar,Aurangabad,37,Crafting Chandlar ,Gifting,1376
4996,2025-01-07,G002,Desi Kurti,Aurangabad,39,Desi Kurti,Gifting,2070
4997,2025-01-07,G003,Family Cake and Card Combo,Aurangabad,18,Family Cake and Card Combo,Gifting,1180
4998,2025-01-07,G004,Exact Flower Vase,Aurangabad,59,Exact Flower Vase,Gifting,4520
4999,2025-01-07,G005,Friends Dinner Set,Aurangabad,25,Friends Dinner Set,Gifting,5590
5000,2025-01-08,F001,Prateek England,Aurangabad,39,Prateek England,Fashion ,1104
5001,2025-01-08,F002,Lucy Phillepe,Aurangabad,10,Lucy Phillepe,Fashion ,2485
5002,2025-01-08,F003,Badlands,Aurangabad,13,Badlands,Fashion ,1425
5003,2025-01-08,F004,Allen Dolly,Aurangabad,25,Allen Dolly,Fashion ,2640
5004,2025-01-08,F005,Bucchi,Aurangabad,13,Bucchi,Fashion ,11299
5005,2025-01-08,M001,Jhaomi,Aurangabad,24,Jhaomi,Mobiles,32400
5006,2025-01-08,M002,Samson,Aurangabad,9,Samson,Mobiles,20750
5007,2025-01-08,M003,Mokia,Aurangabad,21,Mokia,Mobiles,12600
5008,2025-01-08,M004,Hotorola,Aurangabad,14,Hotorola,Mobiles,55000
5009,2025-01-08,M005,2plus,Aurangabad,23,2plus,Mobiles,39760
5010,2025-01-08,B001,Harry putar,Aurangabad,34,Harry putar ,Books,2610
5011,2025-01-08,B002,4 states,Aurangabad,0,4 states ,Books,892
5012,2025-01-08,B003,Shaktiman Returns,Aurangabad,43,Shaktiman Returns,Books,262
5013,2025-01-08,B004,Goli's Travel,Aurangabad,1,Goli's Travel,Books,540
5014,2025-01-08,B005,Story of Your Life,Aurangabad,8,Story of Your Life,Books,940
5015,2025-01-08,V001,Prince of Dholakpur,Aurangabad,14,Prince of Dholakpur,Video Games ,1222
5016,2025-01-08,V002,Nario,Aurangabad,3,Nario,Video Games ,610
5017,2025-01-08,V003,Pacman,Aurangabad,24,Pacman,Video Games ,112
5018,2025-01-08,V004,LTA Wise City,Aurangabad,14,LTA Wise City,Video Games ,3000
5019,2025-01-08,V005,HIFA 2023,Aurangabad,52,HIFA 2023,Video Games ,2394
5020,2025-01-08,S001,Abibas Football,Aurangabad,35,Abibas Football ,Sports / Fitness,3150
5021,2025-01-08,S002,Rural Terrain Cycles,Aurangabad,7,Rural Terrain Cycles,Sports / Fitness,13559
5022,2025-01-08,S003,Monex Badminton Rackets,Aurangabad,15,Monex Badminton Rackets,Sports / Fitness,5400
5023,2025-01-08,S004,Yoga Mattress,Aurangabad,14,Yoga Mattress,Sports / Fitness,621
5024,2025-01-08,S005,Rocky Gym Set,Aurangabad,5,Rocky Gym Set,Sports / Fitness,14250
5025,2025-01-08,ME001,Pyllum Trimmers,Aurangabad,1,Pyllum Trimmers,Medicines/Healthcare,1740
5026,2025-01-08,ME002,Softcare Electric Toothbrush,Aurangabad,4,Softcare Electric Toothbrush,Medicines/Healthcare,1680
5027,2025-01-08,ME003,Leg Messager,Aurangabad,1,Leg Messager,Medicines/Healthcare,20900
5028,2025-01-08,ME004,NoFat Weighing Scale,Aurangabad,25,NoFat Weighing Scale,Medicines/Healthcare,747
5029,2025-01-08,ME005,Screw Activity Watch,Aurangabad,4,Screw Activity Watch,Medicines/Healthcare,1302
5030,2025-01-08,K001,SureIt Purifier,Aurangabad,5,SureIt Purifier,Kitchen ,4200
5031,2025-01-08,K002,Parrot Induction Stove,Aurangabad,2,Parrot Induction Stove,Kitchen ,2415
5032,2025-01-08,K003,Jalepenoware Tiffin,Aurangabad,0,Jalepenoware Tiffin,Kitchen ,424
5033,2025-01-08,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,10,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
5034,2025-01-08,K005,Mr.Clean Dishwasher,Aurangabad,10,Mr.Clean Dishwasher,Kitchen ,16140
5035,2025-01-08,H001,Blessing Atta 10kg pack,Aurangabad,77,Blessing Atta 10kg pack,Household  ,459
5036,2025-01-08,H002,Amazing CornFlakes,Aurangabad,55,Amazing CornFlakes,Household  ,178
5037,2025-01-08,H003,Tata Yellow Label,Aurangabad,83,Tata Yellow Label,Household  ,677
5038,2025-01-08,H004,Descafe Gold Blend coffee,Aurangabad,20,Descafe Gold Blend coffee,Household  ,516
5039,2025-01-08,H005,Handmade Basmati Rice,Aurangabad,126,Handmade Basmati Rice,Household  ,664
5040,2025-01-08,P001,Podigree Dog Food,Aurangabad,1,Podigree Dog Food,Pet Supplies,1498
5041,2025-01-08,P002,Matty Dog Bed,Aurangabad,28,Matty Dog Bed,Pet Supplies,5950
5042,2025-01-08,P003,Park Range Pet Shampoo,Aurangabad,42,Park Range Pet Shampoo,Pet Supplies,1196
5043,2025-01-08,P004,Old Mint Pet Shampoos,Aurangabad,30,Old Mint Pet Shampoos,Pet Supplies,1140
5044,2025-01-08,P005,Reflective Dog RainCoat,Aurangabad,12,Reflective Dog RainCoat,Pet Supplies,2688
5045,2025-01-08,G001,Crafting Chandlar,Aurangabad,2,Crafting Chandlar ,Gifting,1376
5046,2025-01-08,G002,Desi Kurti,Aurangabad,17,Desi Kurti,Gifting,2070
5047,2025-01-08,G003,Family Cake and Card Combo,Aurangabad,6,Family Cake and Card Combo,Gifting,1180
5048,2025-01-08,G004,Exact Flower Vase,Aurangabad,50,Exact Flower Vase,Gifting,4520
5049,2025-01-08,G005,Friends Dinner Set,Aurangabad,57,Friends Dinner Set,Gifting,5590
5050,2025-01-09,F001,Prateek England,Aurangabad,0,Prateek England,Fashion ,1104
5051,2025-01-09,F002,Lucy Phillepe,Aurangabad,32,Lucy Phillepe,Fashion ,2485
5052,2025-01-09,F003,Badlands,Aurangabad,32,Badlands,Fashion ,1425
5053,2025-01-09,F004,Allen Dolly,Aurangabad,22,Allen Dolly,Fashion ,2640
5054,2025-01-09,F005,Bucchi,Aurangabad,1,Bucchi,Fashion ,11299
5055,2025-01-09,M001,Jhaomi,Aurangabad,1,Jhaomi,Mobiles,32400
5056,2025-01-09,M002,Samson,Aurangabad,0,Samson,Mobiles,20750
5057,2025-01-09,M003,Mokia,Aurangabad,4,Mokia,Mobiles,12600
5058,2025-01-09,M004,Hotorola,Aurangabad,22,Hotorola,Mobiles,55000
5059,2025-01-09,M005,2plus,Aurangabad,10,2plus,Mobiles,39760
5060,2025-01-09,B001,Harry putar,Aurangabad,21,Harry putar ,Books,2610
5061,2025-01-09,B002,4 states,Aurangabad,11,4 states ,Books,892
5062,2025-01-09,B003,Shaktiman Returns,Aurangabad,56,Shaktiman Returns,Books,262
5063,2025-01-09,B004,Goli's Travel,Aurangabad,40,Goli's Travel,Books,540
5064,2025-01-09,B005,Story of Your Life,Aurangabad,26,Story of Your Life,Books,940
5065,2025-01-09,V001,Prince of Dholakpur,Aurangabad,22,Prince of Dholakpur,Video Games ,1222
5066,2025-01-09,V002,Nario,Aurangabad,69,Nario,Video Games ,610
5067,2025-01-09,V003,Pacman,Aurangabad,17,Pacman,Video Games ,112
5068,2025-01-09,V004,LTA Wise City,Aurangabad,50,LTA Wise City,Video Games ,3000
5069,2025-01-09,V005,HIFA 2023,Aurangabad,11,HIFA 2023,Video Games ,2394
5070,2025-01-09,S001,Abibas Football,Aurangabad,2,Abibas Football ,Sports / Fitness,3150
5071,2025-01-09,S002,Rural Terrain Cycles,Aurangabad,4,Rural Terrain Cycles,Sports / Fitness,13559
5072,2025-01-09,S003,Monex Badminton Rackets,Aurangabad,6,Monex Badminton Rackets,Sports / Fitness,5400
5073,2025-01-09,S004,Yoga Mattress,Aurangabad,10,Yoga Mattress,Sports / Fitness,621
5074,2025-01-09,S005,Rocky Gym Set,Aurangabad,6,Rocky Gym Set,Sports / Fitness,14250
5075,2025-01-09,ME001,Pyllum Trimmers,Aurangabad,15,Pyllum Trimmers,Medicines/Healthcare,1740
5076,2025-01-09,ME002,Softcare Electric Toothbrush,Aurangabad,11,Softcare Electric Toothbrush,Medicines/Healthcare,1680
5077,2025-01-09,ME003,Leg Messager,Aurangabad,1,Leg Messager,Medicines/Healthcare,20900
5078,2025-01-09,ME004,NoFat Weighing Scale,Aurangabad,6,NoFat Weighing Scale,Medicines/Healthcare,747
5079,2025-01-09,ME005,Screw Activity Watch,Aurangabad,2,Screw Activity Watch,Medicines/Healthcare,1302
5080,2025-01-09,K001,SureIt Purifier,Aurangabad,22,SureIt Purifier,Kitchen ,4200
5081,2025-01-09,K002,Parrot Induction Stove,Aurangabad,26,Parrot Induction Stove,Kitchen ,2415
5082,2025-01-09,K003,Jalepenoware Tiffin,Aurangabad,12,Jalepenoware Tiffin,Kitchen ,424
5083,2025-01-09,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,18,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
5084,2025-01-09,K005,Mr.Clean Dishwasher,Aurangabad,18,Mr.Clean Dishwasher,Kitchen ,16140
5085,2025-01-09,H001,Blessing Atta 10kg pack,Aurangabad,96,Blessing Atta 10kg pack,Household  ,459
5086,2025-01-09,H002,Amazing CornFlakes,Aurangabad,122,Amazing CornFlakes,Household  ,178
5087,2025-01-09,H003,Tata Yellow Label,Aurangabad,95,Tata Yellow Label,Household  ,677
5088,2025-01-09,H004,Descafe Gold Blend coffee,Aurangabad,69,Descafe Gold Blend coffee,Household  ,516
5089,2025-01-09,H005,Handmade Basmati Rice,Aurangabad,69,Handmade Basmati Rice,Household  ,664
5090,2025-01-09,P001,Podigree Dog Food,Aurangabad,8,Podigree Dog Food,Pet Supplies,1498
5091,2025-01-09,P002,Matty Dog Bed,Aurangabad,23,Matty Dog Bed,Pet Supplies,5950
5092,2025-01-09,P003,Park Range Pet Shampoo,Aurangabad,29,Park Range Pet Shampoo,Pet Supplies,1196
5093,2025-01-09,P004,Old Mint Pet Shampoos,Aurangabad,5,Old Mint Pet Shampoos,Pet Supplies,1140
5094,2025-01-09,P005,Reflective Dog RainCoat,Aurangabad,11,Reflective Dog RainCoat,Pet Supplies,2688
5095,2025-01-09,G001,Crafting Chandlar,Aurangabad,32,Crafting Chandlar ,Gifting,1376
5096,2025-01-09,G002,Desi Kurti,Aurangabad,21,Desi Kurti,Gifting,2070
5097,2025-01-09,G003,Family Cake and Card Combo,Aurangabad,59,Family Cake and Card Combo,Gifting,1180
5098,2025-01-09,G004,Exact Flower Vase,Aurangabad,6,Exact Flower Vase,Gifting,4520
5099,2025-01-09,G005,Friends Dinner Set,Aurangabad,37,Friends Dinner Set,Gifting,5590
5100,2025-01-10,F001,Prateek England,Aurangabad,13,Prateek England,Fashion ,1104
5101,2025-01-10,F002,Lucy Phillepe,Aurangabad,37,Lucy Phillepe,Fashion ,2485
5102,2025-01-10,F003,Badlands,Aurangabad,9,Badlands,Fashion ,1425
5103,2025-01-10,F004,Allen Dolly,Aurangabad,28,Allen Dolly,Fashion ,2640
5104,2025-01-10,F005,Bucchi,Aurangabad,16,Bucchi,Fashion ,11299
5105,2025-01-10,M001,Jhaomi,Aurangabad,3,Jhaomi,Mobiles,32400
5106,2025-01-10,M002,Samson,Aurangabad,15,Samson,Mobiles,20750
5107,2025-01-10,M003,Mokia,Aurangabad,23,Mokia,Mobiles,12600
5108,2025-01-10,M004,Hotorola,Aurangabad,0,Hotorola,Mobiles,55000
5109,2025-01-10,M005,2plus,Aurangabad,13,2plus,Mobiles,39760
5110,2025-01-10,B001,Harry putar,Aurangabad,21,Harry putar ,Books,2610
5111,2025-01-10,B002,4 states,Aurangabad,9,4 states ,Books,892
5112,2025-01-10,B003,Shaktiman Returns,Aurangabad,35,Shaktiman Returns,Books,262
5113,2025-01-10,B004,Goli's Travel,Aurangabad,29,Goli's Travel,Books,540
5114,2025-01-10,B005,Story of Your Life,Aurangabad,34,Story of Your Life,Books,940
5115,2025-01-10,V001,Prince of Dholakpur,Aurangabad,32,Prince of Dholakpur,Video Games ,1222
5116,2025-01-10,V002,Nario,Aurangabad,21,Nario,Video Games ,610
5117,2025-01-10,V003,Pacman,Aurangabad,34,Pacman,Video Games ,112
5118,2025-01-10,V004,LTA Wise City,Aurangabad,51,LTA Wise City,Video Games ,3000
5119,2025-01-10,V005,HIFA 2023,Aurangabad,19,HIFA 2023,Video Games ,2394
5120,2025-01-10,S001,Abibas Football,Aurangabad,29,Abibas Football ,Sports / Fitness,3150
5121,2025-01-10,S002,Rural Terrain Cycles,Aurangabad,4,Rural Terrain Cycles,Sports / Fitness,13559
5122,2025-01-10,S003,Monex Badminton Rackets,Aurangabad,3,Monex Badminton Rackets,Sports / Fitness,5400
5123,2025-01-10,S004,Yoga Mattress,Aurangabad,22,Yoga Mattress,Sports / Fitness,621
5124,2025-01-10,S005,Rocky Gym Set,Aurangabad,1,Rocky Gym Set,Sports / Fitness,14250
5125,2025-01-10,ME001,Pyllum Trimmers,Aurangabad,6,Pyllum Trimmers,Medicines/Healthcare,1740
5126,2025-01-10,ME002,Softcare Electric Toothbrush,Aurangabad,19,Softcare Electric Toothbrush,Medicines/Healthcare,1680
5127,2025-01-10,ME003,Leg Messager,Aurangabad,3,Leg Messager,Medicines/Healthcare,20900
5128,2025-01-10,ME004,NoFat Weighing Scale,Aurangabad,19,NoFat Weighing Scale,Medicines/Healthcare,747
5129,2025-01-10,ME005,Screw Activity Watch,Aurangabad,8,Screw Activity Watch,Medicines/Healthcare,1302
5130,2025-01-10,K001,SureIt Purifier,Aurangabad,4,SureIt Purifier,Kitchen ,4200
5131,2025-01-10,K002,Parrot Induction Stove,Aurangabad,28,Parrot Induction Stove,Kitchen ,2415
5132,2025-01-10,K003,Jalepenoware Tiffin,Aurangabad,25,Jalepenoware Tiffin,Kitchen ,424
5133,2025-01-10,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,11,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
5134,2025-01-10,K005,Mr.Clean Dishwasher,Aurangabad,11,Mr.Clean Dishwasher,Kitchen ,16140
5135,2025-01-10,H001,Blessing Atta 10kg pack,Aurangabad,62,Blessing Atta 10kg pack,Household  ,459
5136,2025-01-10,H002,Amazing CornFlakes,Aurangabad,34,Amazing CornFlakes,Household  ,178
5137,2025-01-10,H003,Tata Yellow Label,Aurangabad,67,Tata Yellow Label,Household  ,677
5138,2025-01-10,H004,Descafe Gold Blend coffee,Aurangabad,120,Descafe Gold Blend coffee,Household  ,516
5139,2025-01-10,H005,Handmade Basmati Rice,Aurangabad,87,Handmade Basmati Rice,Household  ,664
5140,2025-01-10,P001,Podigree Dog Food,Aurangabad,7,Podigree Dog Food,Pet Supplies,1498
5141,2025-01-10,P002,Matty Dog Bed,Aurangabad,9,Matty Dog Bed,Pet Supplies,5950
5142,2025-01-10,P003,Park Range Pet Shampoo,Aurangabad,28,Park Range Pet Shampoo,Pet Supplies,1196
5143,2025-01-10,P004,Old Mint Pet Shampoos,Aurangabad,11,Old Mint Pet Shampoos,Pet Supplies,1140
5144,2025-01-10,P005,Reflective Dog RainCoat,Aurangabad,13,Reflective Dog RainCoat,Pet Supplies,2688
5145,2025-01-10,G001,Crafting Chandlar,Aurangabad,11,Crafting Chandlar ,Gifting,1376
5146,2025-01-10,G002,Desi Kurti,Aurangabad,42,Desi Kurti,Gifting,2070
5147,2025-01-10,G003,Family Cake and Card Combo,Aurangabad,33,Family Cake and Card Combo,Gifting,1180
5148,2025-01-10,G004,Exact Flower Vase,Aurangabad,17,Exact Flower Vase,Gifting,4520
5149,2025-01-10,G005,Friends Dinner Set,Aurangabad,6,Friends Dinner Set,Gifting,5590
5150,2025-01-11,F001,Prateek England,Aurangabad,28,Prateek England,Fashion ,1104
5151,2025-01-11,F002,Lucy Phillepe,Aurangabad,0,Lucy Phillepe,Fashion ,2485
5152,2025-01-11,F003,Badlands,Aurangabad,15,Badlands,Fashion ,1425
5153,2025-01-11,F004,Allen Dolly,Aurangabad,38,Allen Dolly,Fashion ,2640
5154,2025-01-11,F005,Bucchi,Aurangabad,23,Bucchi,Fashion ,11299
5155,2025-01-11,M001,Jhaomi,Aurangabad,5,Jhaomi,Mobiles,32400
5156,2025-01-11,M002,Samson,Aurangabad,1,Samson,Mobiles,20750
5157,2025-01-11,M003,Mokia,Aurangabad,5,Mokia,Mobiles,12600
5158,2025-01-11,M004,Hotorola,Aurangabad,30,Hotorola,Mobiles,55000
5159,2025-01-11,M005,2plus,Aurangabad,5,2plus,Mobiles,39760
5160,2025-01-11,B001,Harry putar,Aurangabad,22,Harry putar ,Books,2610
5161,2025-01-11,B002,4 states,Aurangabad,35,4 states ,Books,892
5162,2025-01-11,B003,Shaktiman Returns,Aurangabad,19,Shaktiman Returns,Books,262
5163,2025-01-11,B004,Goli's Travel,Aurangabad,37,Goli's Travel,Books,540
5164,2025-01-11,B005,Story of Your Life,Aurangabad,22,Story of Your Life,Books,940
5165,2025-01-11,V001,Prince of Dholakpur,Aurangabad,48,Prince of Dholakpur,Video Games ,1222
5166,2025-01-11,V002,Nario,Aurangabad,10,Nario,Video Games ,610
5167,2025-01-11,V003,Pacman,Aurangabad,0,Pacman,Video Games ,112
5168,2025-01-11,V004,LTA Wise City,Aurangabad,26,LTA Wise City,Video Games ,3000
5169,2025-01-11,V005,HIFA 2023,Aurangabad,27,HIFA 2023,Video Games ,2394
5170,2025-01-11,S001,Abibas Football,Aurangabad,12,Abibas Football ,Sports / Fitness,3150
5171,2025-01-11,S002,Rural Terrain Cycles,Aurangabad,6,Rural Terrain Cycles,Sports / Fitness,13559
5172,2025-01-11,S003,Monex Badminton Rackets,Aurangabad,44,Monex Badminton Rackets,Sports / Fitness,5400
5173,2025-01-11,S004,Yoga Mattress,Aurangabad,27,Yoga Mattress,Sports / Fitness,621
5174,2025-01-11,S005,Rocky Gym Set,Aurangabad,5,Rocky Gym Set,Sports / Fitness,14250
5175,2025-01-11,ME001,Pyllum Trimmers,Aurangabad,13,Pyllum Trimmers,Medicines/Healthcare,1740
5176,2025-01-11,ME002,Softcare Electric Toothbrush,Aurangabad,1,Softcare Electric Toothbrush,Medicines/Healthcare,1680
5177,2025-01-11,ME003,Leg Messager,Aurangabad,10,Leg Messager,Medicines/Healthcare,20900
5178,2025-01-11,ME004,NoFat Weighing Scale,Aurangabad,1,NoFat Weighing Scale,Medicines/Healthcare,747
5179,2025-01-11,ME005,Screw Activity Watch,Aurangabad,2,Screw Activity Watch,Medicines/Healthcare,1302
5180,2025-01-11,K001,SureIt Purifier,Aurangabad,5,SureIt Purifier,Kitchen ,4200
5181,2025-01-11,K002,Parrot Induction Stove,Aurangabad,28,Parrot Induction Stove,Kitchen ,2415
5182,2025-01-11,K003,Jalepenoware Tiffin,Aurangabad,21,Jalepenoware Tiffin,Kitchen ,424
5183,2025-01-11,K004,Yamaka Rex 5000W Mixer Grinder,Aurangabad,15,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
5184,2025-01-11,K005,Mr.Clean Dishwasher,Aurangabad,3,Mr.Clean Dishwasher,Kitchen ,16140
5185,2025-01-11,H001,Blessing Atta 10kg pack,Aurangabad,60,Blessing Atta 10kg pack,Household  ,459
5186,2025-01-11,H002,Amazing CornFlakes,Aurangabad,55,Amazing CornFlakes,Household  ,178
5187,2025-01-11,H003,Tata Yellow Label,Aurangabad,85,Tata Yellow Label,Household  ,677
5188,2025-01-11,H004,Descafe Gold Blend coffee,Aurangabad,130,Descafe Gold Blend coffee,Household  ,516
5189,2025-01-11,H005,Handmade Basmati Rice,Aurangabad,39,Handmade Basmati Rice,Household  ,664
5190,2025-01-11,P001,Podigree Dog Food,Aurangabad,27,Podigree Dog Food,Pet Supplies,1498
5191,2025-01-11,P002,Matty Dog Bed,Aurangabad,4,Matty Dog Bed,Pet Supplies,5950
5192,2025-01-11,P003,Park Range Pet Shampoo,Aurangabad,7,Park Range Pet Shampoo,Pet Supplies,1196
5193,2025-01-11,P004,Old Mint Pet Shampoos,Aurangabad,34,Old Mint Pet Shampoos,Pet Supplies,1140
5194,2025-01-11,P005,Reflective Dog RainCoat,Aurangabad,29,Reflective Dog RainCoat,Pet Supplies,2688
5195,2025-01-11,G001,Crafting Chandlar,Aurangabad,0,Crafting Chandlar ,Gifting,1376
5196,2025-01-11,G002,Desi Kurti,Aurangabad,2,Desi Kurti,Gifting,2070
5197,2025-01-11,G003,Family Cake and Card Combo,Aurangabad,48,Family Cake and Card Combo,Gifting,1180
5198,2025-01-11,G004,Exact Flower Vase,Aurangabad,52,Exact Flower Vase,Gifting,4520
5199,2025-01-11,G005,Friends Dinner Set,Aurangabad,37,Friends Dinner Set,Gifting,5590
5200,2025-01-12,F001,Prateek England,Aurangabad,26,Prateek England,Fashion ,1104
5201,2025-01-12,F002,Lucy Phillepe,Aurangabad,19,Lucy Phillepe,Fashion ,2485
5202,2025-01-12,F003,Badlands,Aurangabad,37,Badlands,Fashion ,1425
5203,2025-01-12,F004,Allen Dolly,Aurangabad,30,Allen Dolly,Fashion ,2640
5204,2025-01-12,F005,Bucchi,Aurangabad,9,Bucchi,Fashion ,11299
5205,2025-01-12,M001,Jhaomi,Aurangabad,6,Jhaomi,Mobiles,32400
5206,2025-01-12,M002,Samson,Aurangabad,25,Samson,Mobiles,20750
5207,2025-01-12,M003,Mokia,Aurangabad,9,Mokia,Mobiles,12600
5208,2025-01-12,M004,Hotorola,Aurangabad,25,Hotorola,Mobiles,55000
5209,2025-01-12,M005,2plus,Aurangabad,5,2plus,Mobiles,39760
5210,2025-01-12,B001,Harry putar,Aurangabad,10,Harry putar ,Books,2610
5211,2025-01-12,B002,4 states,Aurangabad,46,4 states ,Books,892
5212,2025-01-12,B003,Shaktiman Returns,Aurangabad,12,Shaktiman Returns,Books,262
5213,2025-01-12,B004,Goli's Travel,Aurangabad,34,Goli's Travel,Books,540
5214,2025-01-12,B005,Story of Your Life,Aurangabad,44,Story of Your Life,Books,940
5215,2025-01-12,V001,Prince of Dholakpur,Aurangabad,11,Prince of Dholakpur,Video Games ,1222
5216,2025-01-12,V002,Nario,Aurangabad,45,Nario,Video Games ,610
5217,2025-01-12,V003,Pacman,Aurangabad,33,Pacman,Video Games ,112
5218,2025-01-12,V004,LTA Wise City,Aurangabad,8,LTA Wise City,Video Games ,3000
5219,2025-01-12,V005,HIFA 2023,Aurangabad,34,HIFA 2023,Video Games ,2394
5220,2025-01-12,S001,Abibas Football,Aurangabad,27,Abibas Football ,Sports / Fitness,3150
5221,2025-01-12,S002,Rural Terrain Cycles,Aurangabad,17,Rural Terrain Cycles,Sports / Fitness,13559
5222,2025-01-12,S003,Monex Badminton Rackets,Aurangabad,29,Monex Badminton Rackets,Sports / Fitness,5400
5223,2025-01-12,S004,Yoga Mattress,Aurangabad,17,Yoga Mattress,Sports / Fitness,621
5224,2025-01-12,S005,Rocky Gym Set,Aurangabad,13,Rocky Gym Set,Sports / Fitness,14250
5225,2025-01-12,ME001,Pyllum Trimmers,Aurangabad,14,Pyllum Trimmers,Medicines/Healthcare,1740
5226,2025-01-12,ME002,Softcare Electric Toothbrush,Aurangabad,6,Softcare Electric Toothbrush,Medicines/Healthcare,1680
5227,2025-01-12,ME003,Leg Messager,Aurangabad,0,Leg Messager,Medicines/Healthcare,20900
5228,2025-01-12,ME004,NoFat Weighing Scale,Aurangabad,10,NoFat Weighing Scale,Medicines/Healthcare,747
5229,2025-01-12,ME005,Screw Activity Watch,Aurangabad,3,Screw Activity Watch,Medicines/Healthcare,1302
5230,2025-01-12,K001,SureIt Purifier,Aurangabad,18,SureIt Purifier,Kitchen ,4200
5231,2025-01-12,K002,Parrot Induction Stove,Aurangabad,14,Parrot Induction Stove,Kitchen ,2415
